id,name,stat_name,base_stat,effort
10063,latios-mega,hp,80,0
10063,latios-mega,special-attack,160,3
10063,latios-mega,special-defense,120,0
10063,latios-mega,speed,110,0
10064,swampert-mega,attack,150,3
10064,swampert-mega,defense,110,0
10064,swampert-mega,hp,100,0
10064,swampert-mega,special-attack,95,0
10064,swampert-mega,special-defense,110,0
10064,swampert-mega,speed,70,0
10065,sceptile-mega,attack,110,0
10065,sceptile-mega,defense,75,0
10065,sceptile-mega,hp,70,0
10065,sceptile-mega,special-attack,145,0
10065,sceptile-mega,special-defense,85,0
10065,sceptile-mega,speed,145,3
10066,sableye-mega,attack,85,1
10066,sableye-mega,defense,125,1
10066,sableye-mega,hp,50,0
10066,sableye-mega,special-attack,85,0
10066,sableye-mega,special-defense,115,0
10066,sableye-mega,speed,20,0
10067,altaria-mega,attack,110,0
10067,altaria-mega,defense,110,0
10067,altaria-mega,hp,75,0
10067,altaria-mega,special-attack,110,0
10067,altaria-mega,special-defense,105,2
10067,altaria-mega,speed,80,0
10068,gallade-mega,attack,165,3
10068,gallade-mega,defense,95,0
10068,gallade-mega,hp,68,0
10068,gallade-mega,special-attack,65,0
10068,gallade-mega,special-defense,115,0
10068,gallade-mega,speed,110,0
10069,audino-mega,attack,60,0
10069,audino-mega,defense,126,0
10069,audino-mega,hp,103,2
10069,audino-mega,special-attack,80,0
10069,audino-mega,special-defense,126,0
10069,audino-mega,speed,50,0
10070,sharpedo-mega,attack,140,2
10070,sharpedo-mega,defense,70,0
10070,sharpedo-mega,hp,70,0
10070,sharpedo-mega,special-attack,110,0
10070,sharpedo-mega,special-defense,65,0
10070,sharpedo-mega,speed,105,0
10071,slowbro-mega,attack,75,0
10071,slowbro-mega,defense,180,2
10071,slowbro-mega,hp,95,0
10071,slowbro-mega,special-attack,130,0
10071,slowbro-mega,special-defense,80,0
10071,slowbro-mega,speed,30,0
10072,steelix-mega,attack,125,0
10072,steelix-mega,defense,230,2
10072,steelix-mega,hp,75,0
10072,steelix-mega,special-attack,55,0
10072,steelix-mega,special-defense,95,0
10072,steelix-mega,speed,30,0
10073,pidgeot-mega,attack,80,0
10073,pidgeot-mega,defense,80,0
10073,pidgeot-mega,hp,83,0
10073,pidgeot-mega,special-attack,135,0
10073,pidgeot-mega,special-defense,80,0
10073,pidgeot-mega,speed,121,3
10074,glalie-mega,attack,120,0
10074,glalie-mega,defense,80,0
10074,glalie-mega,hp,80,2
10074,glalie-mega,special-attack,120,0
10074,glalie-mega,special-defense,80,0
10074,glalie-mega,speed,100,0
10075,diancie-mega,attack,160,0
10075,diancie-mega,defense,110,1
10075,diancie-mega,hp,50,0
10075,diancie-mega,special-attack,160,0
10075,diancie-mega,special-defense,110,2
10075,diancie-mega,speed,110,0
10076,metagross-mega,attack,145,0
10076,metagross-mega,defense,150,3
10076,metagross-mega,hp,80,0
10076,metagross-mega,special-attack,105,0
10076,metagross-mega,special-defense,110,0
10076,metagross-mega,speed,110,0
10077,kyogre-primal,attack,150,0
10077,kyogre-primal,defense,90,0
10077,kyogre-primal,hp,100,0
10077,kyogre-primal,special-attack,180,3
10077,kyogre-primal,special-defense,160,0
10077,kyogre-primal,speed,90,0
10078,groudon-primal,attack,180,3
10078,groudon-primal,defense,160,0
10078,groudon-primal,hp,100,0
10078,groudon-primal,special-attack,150,0
10078,groudon-primal,special-defense,90,0
10078,groudon-primal,speed,90,0
10079,rayquaza-mega,attack,180,2
10079,rayquaza-mega,defense,100,0
10079,rayquaza-mega,hp,105,0
10079,rayquaza-mega,special-attack,180,1
10079,rayquaza-mega,special-defense,100,0
10079,rayquaza-mega,speed,115,0
10080,pikachu-rock-star,attack,55,0
10080,pikachu-rock-star,defense,40,0
10080,pikachu-rock-star,hp,35,0
10080,pikachu-rock-star,special-attack,50,0
10080,pikachu-rock-star,special-defense,50,0
10080,pikachu-rock-star,speed,90,2
10081,pikachu-belle,attack,55,0
10081,pikachu-belle,defense,40,0
10081,pikachu-belle,hp,35,0
10081,pikachu-belle,special-attack,50,0
10081,pikachu-belle,special-defense,50,0
10081,pikachu-belle,speed,90,2
10082,pikachu-pop-star,attack,55,0
10082,pikachu-pop-star,defense,40,0
10082,pikachu-pop-star,hp,35,0
10082,pikachu-pop-star,special-attack,50,0
10082,pikachu-pop-star,special-defense,50,0
10082,pikachu-pop-star,speed,90,2
10083,pikachu-phd,attack,55,0
10083,pikachu-phd,defense,40,0
10083,pikachu-phd,hp,35,0
10083,pikachu-phd,special-attack,50,0
10083,pikachu-phd,special-defense,50,0
10083,pikachu-phd,speed,90,2
10084,pikachu-libre,attack,55,0
10084,pikachu-libre,defense,40,0
10084,pikachu-libre,hp,35,0
10084,pikachu-libre,special-attack,50,0
10084,pikachu-libre,special-defense,50,0
10084,pikachu-libre,speed,90,2
10085,pikachu-cosplay,attack,55,0
10085,pikachu-cosplay,defense,40,0
10085,pikachu-cosplay,hp,35,0
10085,pikachu-cosplay,special-attack,50,0
10085,pikachu-cosplay,special-defense,50,0
10085,pikachu-cosplay,speed,90,2
10086,hoopa-unbound,attack,160,0
10086,hoopa-unbound,defense,60,0
10086,hoopa-unbound,hp,80,0
10086,hoopa-unbound,special-attack,170,3
10086,hoopa-unbound,special-defense,130,0
10086,hoopa-unbound,speed,80,0
10087,camerupt-mega,attack,120,1
10087,camerupt-mega,defense,100,0
10087,camerupt-mega,hp,70,0
10087,camerupt-mega,special-attack,145,1
10087,camerupt-mega,special-defense,105,0
10087,camerupt-mega,speed,20,0
10088,lopunny-mega,attack,136,0
10088,lopunny-mega,defense,94,0
10088,lopunny-mega,hp,65,0
10088,lopunny-mega,special-attack,54,0
10088,lopunny-mega,special-defense,96,0
10088,lopunny-mega,speed,135,2
10089,salamence-mega,attack,145,3
10089,salamence-mega,defense,130,0
10089,salamence-mega,hp,95,0
10089,salamence-mega,special-attack,120,0
10089,salamence-mega,special-defense,90,0
10089,salamence-mega,speed,120,0
10090,beedrill-mega,attack,150,2
10090,beedrill-mega,defense,40,0
10090,beedrill-mega,hp,65,0
10090,beedrill-mega,special-attack,15,0
10090,beedrill-mega,special-defense,80,1
10090,beedrill-mega,speed,145,0
10091,rattata-alola,attack,56,0
10091,rattata-alola,defense,35,0
10091,rattata-alola,hp,30,0
10091,rattata-alola,special-attack,25,0
10091,rattata-alola,special-defense,35,0
10091,rattata-alola,speed,72,1
10092,raticate-alola,attack,71,0
10092,raticate-alola,defense,70,0
10092,raticate-alola,hp,75,0
10092,raticate-alola,special-attack,40,0
10092,raticate-alola,special-defense,80,0
10092,raticate-alola,speed,77,2
10093,raticate-totem-alola,attack,71,0
10093,raticate-totem-alola,defense,70,0
10093,raticate-totem-alola,hp,75,0
10093,raticate-totem-alola,special-attack,40,0
10093,raticate-totem-alola,special-defense,80,0
10093,raticate-totem-alola,speed,77,2
10094,pikachu-original-cap,attack,55,0
10094,pikachu-original-cap,defense,40,0
10094,pikachu-original-cap,hp,35,0
10094,pikachu-original-cap,special-attack,50,0
10094,pikachu-original-cap,special-defense,50,0
10094,pikachu-original-cap,speed,90,2
10095,pikachu-hoenn-cap,attack,55,0
10095,pikachu-hoenn-cap,defense,40,0
10095,pikachu-hoenn-cap,hp,35,0
10095,pikachu-hoenn-cap,special-attack,50,0
10095,pikachu-hoenn-cap,special-defense,50,0
10095,pikachu-hoenn-cap,speed,90,2
10096,pikachu-sinnoh-cap,attack,55,0
10096,pikachu-sinnoh-cap,defense,40,0
10096,pikachu-sinnoh-cap,hp,35,0
10096,pikachu-sinnoh-cap,special-attack,50,0
10096,pikachu-sinnoh-cap,special-defense,50,0
10096,pikachu-sinnoh-cap,speed,90,2
10097,pikachu-unova-cap,attack,55,0
10097,pikachu-unova-cap,defense,40,0
10097,pikachu-unova-cap,hp,35,0
10097,pikachu-unova-cap,special-attack,50,0
10097,pikachu-unova-cap,special-defense,50,0
10097,pikachu-unova-cap,speed,90,2
10098,pikachu-kalos-cap,attack,55,0
10098,pikachu-kalos-cap,defense,40,0
10098,pikachu-kalos-cap,hp,35,0
10098,pikachu-kalos-cap,special-attack,50,0
10098,pikachu-kalos-cap,special-defense,50,0
10098,pikachu-kalos-cap,speed,90,2
10099,pikachu-alola-cap,attack,55,0
10099,pikachu-alola-cap,defense,40,0
10099,pikachu-alola-cap,hp,35,0
10099,pikachu-alola-cap,special-attack,50,0
10099,pikachu-alola-cap,special-defense,50,0
10099,pikachu-alola-cap,speed,90,2
10100,raichu-alola,attack,85,0
10100,raichu-alola,defense,50,0
10100,raichu-alola,hp,60,0
10100,raichu-alola,special-attack,95,0
10100,raichu-alola,special-defense,85,0
10100,raichu-alola,speed,110,3
10101,sandshrew-alola,attack,75,0
10101,sandshrew-alola,defense,90,1
10101,sandshrew-alola,hp,50,0
10101,sandshrew-alola,special-attack,10,0
10101,sandshrew-alola,special-defense,35,0
10101,sandshrew-alola,speed,40,0
10102,sandslash-alola,attack,100,0
10102,sandslash-alola,defense,120,2
10102,sandslash-alola,hp,75,0
10102,sandslash-alola,special-attack,25,0
10102,sandslash-alola,special-defense,65,0
10102,sandslash-alola,speed,65,0
10103,vulpix-alola,attack,41,0
10103,vulpix-alola,defense,40,0
10103,vulpix-alola,hp,38,0
10103,vulpix-alola,special-attack,50,0
10103,vulpix-alola,special-defense,65,0
10103,vulpix-alola,speed,65,1
10104,ninetales-alola,attack,67,0
10104,ninetales-alola,defense,75,0
10104,ninetales-alola,hp,73,0
10104,ninetales-alola,special-attack,81,0
10104,ninetales-alola,special-defense,100,0
10104,ninetales-alola,speed,109,2
10105,diglett-alola,attack,55,0
10105,diglett-alola,defense,30,0
10105,diglett-alola,hp,10,0
10105,diglett-alola,special-attack,35,0
10105,diglett-alola,special-defense,45,0
10105,diglett-alola,speed,90,1
10106,dugtrio-alola,attack,100,2
10106,dugtrio-alola,defense,60,0
10106,dugtrio-alola,hp,35,0
10106,dugtrio-alola,special-attack,50,0
10106,dugtrio-alola,special-defense,70,0
10106,dugtrio-alola,speed,110,0
10107,meowth-alola,attack,35,0
10107,meowth-alola,defense,35,0
10107,meowth-alola,hp,40,0
10107,meowth-alola,special-attack,50,0
10107,meowth-alola,special-defense,40,0
10107,meowth-alola,speed,90,1
10108,persian-alola,attack,60,0
10108,persian-alola,defense,60,0
10108,persian-alola,hp,65,0
10108,persian-alola,special-attack,75,0
10108,persian-alola,special-defense,65,0
10108,persian-alola,speed,115,2
10109,geodude-alola,attack,80,0
10109,geodude-alola,defense,100,1
10109,geodude-alola,hp,40,0
10109,geodude-alola,special-attack,30,0
10109,geodude-alola,special-defense,30,0
10109,geodude-alola,speed,20,0
10110,graveler-alola,attack,95,0
10110,graveler-alola,defense,115,2
10110,graveler-alola,hp,55,0
10110,graveler-alola,special-attack,45,0
10110,graveler-alola,special-defense,45,0
10110,graveler-alola,speed,35,0
10111,golem-alola,attack,120,0
10111,golem-alola,defense,130,3
10111,golem-alola,hp,80,0
10111,golem-alola,special-attack,55,0
10111,golem-alola,special-defense,65,0
10111,golem-alola,speed,45,0
10112,grimer-alola,attack,80,0
10112,grimer-alola,defense,50,0
10112,grimer-alola,hp,80,1
10112,grimer-alola,special-attack,40,0
10112,grimer-alola,special-defense,50,0
10112,grimer-alola,speed,25,0
10113,muk-alola,attack,105,1
10113,muk-alola,defense,75,0
10113,muk-alola,hp,105,1
10113,muk-alola,special-attack,65,0
10113,muk-alola,special-defense,100,0
10113,muk-alola,speed,50,0
10114,exeggutor-alola,attack,105,0
10114,exeggutor-alola,defense,85,0
10114,exeggutor-alola,hp,95,0
10114,exeggutor-alola,special-attack,125,2
10114,exeggutor-alola,special-defense,75,0
10114,exeggutor-alola,speed,45,0
10115,marowak-alola,attack,80,0
10115,marowak-alola,defense,110,2
10115,marowak-alola,hp,60,0
10115,marowak-alola,special-attack,50,0
10115,marowak-alola,special-defense,80,0
10115,marowak-alola,speed,45,0
10116,greninja-battle-bond,attack,95,0
10116,greninja-battle-bond,defense,67,0
10116,greninja-battle-bond,hp,72,0
10116,greninja-battle-bond,special-attack,103,0
10116,greninja-battle-bond,special-defense,71,0
10116,greninja-battle-bond,speed,122,3
10117,greninja-ash,attack,145,0
10117,greninja-ash,defense,67,0
10117,greninja-ash,hp,72,0
10117,greninja-ash,special-attack,153,0
10117,greninja-ash,special-defense,71,0
10117,greninja-ash,speed,132,3
10118,zygarde-10-power-construct,attack,100,0
10118,zygarde-10-power-construct,defense,71,0
10118,zygarde-10-power-construct,hp,54,3
10118,zygarde-10-power-construct,special-attack,61,0
10118,zygarde-10-power-construct,special-defense,85,0
10118,zygarde-10-power-construct,speed,115,0
10119,zygarde-50-power-construct,attack,100,0
10119,zygarde-50-power-construct,defense,121,0
10119,zygarde-50-power-construct,hp,108,3
10119,zygarde-50-power-construct,special-attack,81,0
10119,zygarde-50-power-construct,special-defense,95,0
10119,zygarde-50-power-construct,speed,95,0
10120,zygarde-complete,attack,100,0
10120,zygarde-complete,defense,121,0
10120,zygarde-complete,hp,216,3
10120,zygarde-complete,special-attack,91,0
10120,zygarde-complete,special-defense,95,0
10120,zygarde-complete,speed,85,0
10121,gumshoos-totem,attack,110,2
10121,gumshoos-totem,defense,60,0
10121,gumshoos-totem,hp,88,0
10121,gumshoos-totem,special-attack,55,0
10121,gumshoos-totem,special-defense,60,0
10121,gumshoos-totem,speed,45,0
10122,vikavolt-totem,attack,70,0
10122,vikavolt-totem,defense,90,0
10122,vikavolt-totem,hp,77,0
10122,vikavolt-totem,special-attack,145,3
10122,vikavolt-totem,special-defense,75,0
10122,vikavolt-totem,speed,43,0
10123,oricorio-pom-pom,attack,70,0
10123,oricorio-pom-pom,defense,70,0
10123,oricorio-pom-pom,hp,75,0
10123,oricorio-pom-pom,special-attack,98,2
10123,oricorio-pom-pom,special-defense,70,0
10123,oricorio-pom-pom,speed,93,0
10124,oricorio-pau,attack,70,0
10124,oricorio-pau,defense,70,0
10124,oricorio-pau,hp,75,0
10124,oricorio-pau,special-attack,98,2
10124,oricorio-pau,special-defense,70,0
10124,oricorio-pau,speed,93,0
10125,oricorio-sensu,attack,70,0
10125,oricorio-sensu,defense,70,0
10125,oricorio-sensu,hp,75,0
10125,oricorio-sensu,special-attack,98,2
10125,oricorio-sensu,special-defense,70,0
10125,oricorio-sensu,speed,93,0
10126,lycanroc-midnight,attack,115,2
10126,lycanroc-midnight,defense,75,0
10126,lycanroc-midnight,hp,85,0
10126,lycanroc-midnight,special-attack,55,0
10126,lycanroc-midnight,special-defense,75,0
10126,lycanroc-midnight,speed,82,0
10127,wishiwashi-school,attack,140,0
10127,wishiwashi-school,defense,130,0
10127,wishiwashi-school,hp,45,1
10127,wishiwashi-school,special-attack,140,0
10127,wishiwashi-school,special-defense,135,0
10127,wishiwashi-school,speed,30,0
10128,lurantis-totem,attack,105,2
10128,lurantis-totem,defense,90,0
10128,lurantis-totem,hp,70,0
10128,lurantis-totem,special-attack,80,0
10128,lurantis-totem,special-defense,90,0
10128,lurantis-totem,speed,45,0
10129,salazzle-totem,attack,64,0
10129,salazzle-totem,defense,60,0
10129,salazzle-totem,hp,68,0
10129,salazzle-totem,special-attack,111,0
10129,salazzle-totem,special-defense,60,0
10129,salazzle-totem,speed,117,2
10130,minior-orange-meteor,attack,60,0
10130,minior-orange-meteor,defense,100,1
10130,minior-orange-meteor,hp,60,0
10130,minior-orange-meteor,special-attack,60,0
10130,minior-orange-meteor,special-defense,100,1
10130,minior-orange-meteor,speed,60,0
10131,minior-yellow-meteor,attack,60,0
10131,minior-yellow-meteor,defense,100,1
10131,minior-yellow-meteor,hp,60,0
10131,minior-yellow-meteor,special-attack,60,0
10131,minior-yellow-meteor,special-defense,100,1
10131,minior-yellow-meteor,speed,60,0
10132,minior-green-meteor,attack,60,0
10132,minior-green-meteor,defense,100,1
10132,minior-green-meteor,hp,60,0
10132,minior-green-meteor,special-attack,60,0
10132,minior-green-meteor,special-defense,100,1
10132,minior-green-meteor,speed,60,0
10133,minior-blue-meteor,attack,60,0
10133,minior-blue-meteor,defense,100,1
10133,minior-blue-meteor,hp,60,0
10133,minior-blue-meteor,special-attack,60,0
10133,minior-blue-meteor,special-defense,100,1
10133,minior-blue-meteor,speed,60,0
10134,minior-indigo-meteor,attack,60,0
10134,minior-indigo-meteor,defense,100,1
10134,minior-indigo-meteor,hp,60,0
10134,minior-indigo-meteor,special-attack,60,0
10134,minior-indigo-meteor,special-defense,100,1
10134,minior-indigo-meteor,speed,60,0
10135,minior-violet-meteor,attack,60,0
10135,minior-violet-meteor,defense,100,1
10135,minior-violet-meteor,hp,60,0
10135,minior-violet-meteor,special-attack,60,0
10135,minior-violet-meteor,special-defense,100,1
10135,minior-violet-meteor,speed,60,0
10136,minior-red,attack,100,1
10136,minior-red,defense,60,0
10136,minior-red,hp,60,0
10136,minior-red,special-attack,100,1
10136,minior-red,special-defense,60,0
10136,minior-red,speed,120,0
10137,minior-orange,attack,100,1
10137,minior-orange,defense,60,0
10137,minior-orange,hp,60,0
10137,minior-orange,special-attack,100,1
10137,minior-orange,special-defense,60,0
10137,minior-orange,speed,120,0
10138,minior-yellow,attack,100,1
10138,minior-yellow,defense,60,0
10138,minior-yellow,hp,60,0
10138,minior-yellow,special-attack,100,1
10138,minior-yellow,special-defense,60,0
10138,minior-yellow,speed,120,0
10139,minior-green,attack,100,1
10139,minior-green,defense,60,0
10139,minior-green,hp,60,0
10139,minior-green,special-attack,100,1
10139,minior-green,special-defense,60,0
10139,minior-green,speed,120,0
10140,minior-blue,attack,100,1
10140,minior-blue,defense,60,0
10140,minior-blue,hp,60,0
10140,minior-blue,special-attack,100,1
10140,minior-blue,special-defense,60,0
10140,minior-blue,speed,120,0
10141,minior-indigo,attack,100,1
10141,minior-indigo,defense,60,0
10141,minior-indigo,hp,60,0
10141,minior-indigo,special-attack,100,1
10141,minior-indigo,special-defense,60,0
10141,minior-indigo,speed,120,0
10142,minior-violet,attack,100,1
10142,minior-violet,defense,60,0
10142,minior-violet,hp,60,0
10142,minior-violet,special-attack,100,1
10142,minior-violet,special-defense,60,0
10142,minior-violet,speed,120,0
10143,mimikyu-busted,attack,90,0
10143,mimikyu-busted,defense,80,0
10143,mimikyu-busted,hp,55,0
10143,mimikyu-busted,special-attack,50,0
10143,mimikyu-busted,special-defense,105,2
10143,mimikyu-busted,speed,96,0
10144,mimikyu-totem-disguised,attack,90,0
10144,mimikyu-totem-disguised,defense,80,0
10144,mimikyu-totem-disguised,hp,55,0
10144,mimikyu-totem-disguised,special-attack,50,0
10144,mimikyu-totem-disguised,special-defense,105,2
10144,mimikyu-totem-disguised,speed,96,0
10145,mimikyu-totem-busted,attack,90,0
10145,mimikyu-totem-busted,defense,80,0
10145,mimikyu-totem-busted,hp,55,0
10145,mimikyu-totem-busted,special-attack,50,0
10145,mimikyu-totem-busted,special-defense,105,2
10145,mimikyu-totem-busted,speed,96,0
10146,kommo-o-totem,attack,110,0
10146,kommo-o-totem,defense,125,3
10146,kommo-o-totem,hp,75,0
10146,kommo-o-totem,special-attack,100,0
10146,kommo-o-totem,special-defense,105,0
10146,kommo-o-totem,speed,85,0
10147,magearna-original,attack,95,0
10147,magearna-original,defense,115,0
10147,magearna-original,hp,80,0
10147,magearna-original,special-attack,130,3
10147,magearna-original,special-defense,115,0
10147,magearna-original,speed,65,0
10148,pikachu-partner-cap,attack,55,0
10148,pikachu-partner-cap,defense,40,0
10148,pikachu-partner-cap,hp,35,0
10148,pikachu-partner-cap,special-attack,50,0
10148,pikachu-partner-cap,special-defense,50,0
10148,pikachu-partner-cap,speed,90,2
10149,marowak-totem,attack,80,0
10149,marowak-totem,defense,110,2
10149,marowak-totem,hp,60,0
10149,marowak-totem,special-attack,50,0
10149,marowak-totem,special-defense,80,0
10149,marowak-totem,speed,45,0
10150,ribombee-totem,attack,55,0
10150,ribombee-totem,defense,60,0
10150,ribombee-totem,hp,60,0
10150,ribombee-totem,special-attack,95,0
10150,ribombee-totem,special-defense,70,0
10150,ribombee-totem,speed,124,2
10151,rockruff-own-tempo,attack,65,1
10151,rockruff-own-tempo,defense,40,0
10151,rockruff-own-tempo,hp,45,0
10151,rockruff-own-tempo,special-attack,30,0
10151,rockruff-own-tempo,special-defense,40,0
10151,rockruff-own-tempo,speed,60,0
10152,lycanroc-dusk,attack,117,2
10152,lycanroc-dusk,defense,65,0
10152,lycanroc-dusk,hp,75,0
10152,lycanroc-dusk,special-attack,55,0
10152,lycanroc-dusk,special-defense,65,0
10152,lycanroc-dusk,speed,110,0
10153,araquanid-totem,attack,70,0
10153,araquanid-totem,defense,92,0
10153,araquanid-totem,hp,68,0
10153,araquanid-totem,special-attack,50,0
10153,araquanid-totem,special-defense,132,2
10153,araquanid-totem,speed,42,0
10154,togedemaru-totem,attack,98,2
10154,togedemaru-totem,defense,63,0
10154,togedemaru-totem,hp,65,0
10154,togedemaru-totem,special-attack,40,0
10154,togedemaru-totem,special-defense,73,0
10154,togedemaru-totem,speed,96,0
10155,necrozma-dusk,attack,157,3
10155,necrozma-dusk,defense,127,0
10155,necrozma-dusk,hp,97,0
10155,necrozma-dusk,special-attack,113,0
10155,necrozma-dusk,special-defense,109,0
10155,necrozma-dusk,speed,77,0
10156,necrozma-dawn,attack,113,0
10156,necrozma-dawn,defense,109,0
10156,necrozma-dawn,hp,97,0
10156,necrozma-dawn,special-attack,157,3
10156,necrozma-dawn,special-defense,127,0
10156,necrozma-dawn,speed,77,0
10157,necrozma-ultra,attack,167,1
10157,necrozma-ultra,defense,97,0
10157,necrozma-ultra,hp,97,0
10157,necrozma-ultra,special-attack,167,1
10157,necrozma-ultra,special-defense,97,0
10157,necrozma-ultra,speed,129,1
10158,pikachu-starter,attack,80,0
10158,pikachu-starter,defense,50,0
10158,pikachu-starter,hp,45,0
10158,pikachu-starter,special-attack,75,0
10158,pikachu-starter,special-defense,60,0
10158,pikachu-starter,speed,120,2
10159,eevee-starter,attack,75,0
10159,eevee-starter,defense,70,0
10159,eevee-starter,hp,65,0
10159,eevee-starter,special-attack,65,0
10159,eevee-starter,special-defense,85,1
10159,eevee-starter,speed,75,0
10160,pikachu-world-cap,attack,55,0
10160,pikachu-world-cap,defense,40,0
10160,pikachu-world-cap,hp,35,0
10160,pikachu-world-cap,special-attack,50,0
10160,pikachu-world-cap,special-defense,50,0
10160,pikachu-world-cap,speed,90,2
10161,meowth-galar,attack,65,1
10161,meowth-galar,defense,55,0
10161,meowth-galar,hp,50,0
10161,meowth-galar,special-attack,40,0
10161,meowth-galar,special-defense,40,0
10161,meowth-galar,speed,40,0
10162,ponyta-galar,attack,85,0
10162,ponyta-galar,defense,55,0
10162,ponyta-galar,hp,50,0
10162,ponyta-galar,special-attack,65,0
10162,ponyta-galar,special-defense,65,0
10162,ponyta-galar,speed,90,1
10163,rapidash-galar,attack,100,0
10163,rapidash-galar,defense,70,0
10163,rapidash-galar,hp,65,0
10163,rapidash-galar,special-attack,80,0
10163,rapidash-galar,special-defense,80,0
10163,rapidash-galar,speed,105,2
10164,slowpoke-galar,attack,65,0
10164,slowpoke-galar,defense,65,0
10164,slowpoke-galar,hp,90,1
10164,slowpoke-galar,special-attack,40,0
10164,slowpoke-galar,special-defense,40,0
10164,slowpoke-galar,speed,15,0
10165,slowbro-galar,attack,100,2
10165,slowbro-galar,defense,95,0
10165,slowbro-galar,hp,95,0
10165,slowbro-galar,special-attack,100,0
10165,slowbro-galar,special-defense,70,0
10165,slowbro-galar,speed,30,0
10166,farfetchd-galar,attack,95,1
10166,farfetchd-galar,defense,55,0
10166,farfetchd-galar,hp,52,0
10166,farfetchd-galar,special-attack,58,0
10166,farfetchd-galar,special-defense,62,0
10166,farfetchd-galar,speed,55,0
10167,weezing-galar,attack,90,0
10167,weezing-galar,defense,120,2
10167,weezing-galar,hp,65,0
10167,weezing-galar,special-attack,85,0
10167,weezing-galar,special-defense,70,0
10167,weezing-galar,speed,60,0
10168,mr-mime-galar,attack,65,0
10168,mr-mime-galar,defense,65,0
10168,mr-mime-galar,hp,50,0
10168,mr-mime-galar,special-attack,90,0
10168,mr-mime-galar,special-defense,90,0
10168,mr-mime-galar,speed,100,2
10169,articuno-galar,attack,85,0
10169,articuno-galar,defense,85,0
10169,articuno-galar,hp,90,0
10169,articuno-galar,special-attack,125,3
10169,articuno-galar,special-defense,100,0
10169,articuno-galar,speed,95,0
10170,zapdos-galar,attack,125,3
10170,zapdos-galar,defense,90,0
10170,zapdos-galar,hp,90,0
10170,zapdos-galar,special-attack,85,0
10170,zapdos-galar,special-defense,90,0
10170,zapdos-galar,speed,100,0
10171,moltres-galar,attack,85,0
10171,moltres-galar,defense,90,0
10171,moltres-galar,hp,90,0
10171,moltres-galar,special-attack,100,0
10171,moltres-galar,special-defense,125,3
10171,moltres-galar,speed,90,0
10172,slowking-galar,attack,65,0
10172,slowking-galar,defense,80,0
10172,slowking-galar,hp,95,0
10172,slowking-galar,special-attack,110,0
10172,slowking-galar,special-defense,110,2
10172,slowking-galar,speed,30,0
10173,corsola-galar,attack,55,0
10173,corsola-galar,defense,100,0
10173,corsola-galar,hp,60,0
10173,corsola-galar,special-attack,65,0
10173,corsola-galar,special-defense,100,1
10173,corsola-galar,speed,30,0
10174,zigzagoon-galar,attack,30,0
10174,zigzagoon-galar,defense,41,0
10174,zigzagoon-galar,hp,38,0
10174,zigzagoon-galar,special-attack,30,0
10174,zigzagoon-galar,special-defense,41,0
10174,zigzagoon-galar,speed,60,1
10175,linoone-galar,attack,70,0
10175,linoone-galar,defense,61,0
10175,linoone-galar,hp,78,0
10175,linoone-galar,special-attack,50,0
10175,linoone-galar,special-defense,61,0
10175,linoone-galar,speed,100,2
10176,darumaka-galar,attack,90,1
10176,darumaka-galar,defense,45,0
10176,darumaka-galar,hp,70,0
10176,darumaka-galar,special-attack,15,0
10176,darumaka-galar,special-defense,45,0
10176,darumaka-galar,speed,50,0
10177,darmanitan-galar-standard,attack,140,2
10177,darmanitan-galar-standard,defense,55,0
10177,darmanitan-galar-standard,hp,105,0
10177,darmanitan-galar-standard,special-attack,30,0
10177,darmanitan-galar-standard,special-defense,55,0
10177,darmanitan-galar-standard,speed,95,0
10178,darmanitan-galar-zen,attack,160,0
10178,darmanitan-galar-zen,defense,55,0
10178,darmanitan-galar-zen,hp,105,0
10178,darmanitan-galar-zen,special-attack,30,2
10178,darmanitan-galar-zen,special-defense,55,0
10178,darmanitan-galar-zen,speed,135,0
10179,yamask-galar,attack,55,0
10179,yamask-galar,defense,85,1
10179,yamask-galar,hp,38,0
10179,yamask-galar,special-attack,30,0
10179,yamask-galar,special-defense,65,0
10179,yamask-galar,speed,30,0
10180,stunfisk-galar,attack,81,0
10180,stunfisk-galar,defense,99,0
10180,stunfisk-galar,hp,109,2
10180,stunfisk-galar,special-attack,66,0
10180,stunfisk-galar,special-defense,84,0
10180,stunfisk-galar,speed,32,0
10181,zygarde-10,attack,100,0
10181,zygarde-10,defense,71,0
10181,zygarde-10,hp,54,3
10181,zygarde-10,special-attack,61,0
10181,zygarde-10,special-defense,85,0
10181,zygarde-10,speed,115,0
10182,cramorant-gulping,attack,85,0
10182,cramorant-gulping,defense,55,0
10182,cramorant-gulping,hp,70,0
10182,cramorant-gulping,special-attack,85,0
10182,cramorant-gulping,special-defense,95,2
10182,cramorant-gulping,speed,85,0
10183,cramorant-gorging,attack,85,0
10183,cramorant-gorging,defense,55,0
10183,cramorant-gorging,hp,70,0
10183,cramorant-gorging,special-attack,85,0
10183,cramorant-gorging,special-defense,95,2
10183,cramorant-gorging,speed,85,0
10184,toxtricity-low-key,attack,98,0
10184,toxtricity-low-key,defense,70,0
10184,toxtricity-low-key,hp,75,0
10184,toxtricity-low-key,special-attack,114,2
10184,toxtricity-low-key,special-defense,70,0
10184,toxtricity-low-key,speed,75,0
